,Unnamed: 0,meta,memento-datetime,url,data-type,status,1,2,memento-url,filename,downloaded,tweet_content
15,15,"com,twitter)/an_cabraal/status/1041937675765338112",20220325155533,https://twitter.com/an_cabraal/status/1041937675765338112,text/html,200,JVOFHQ3NUB7Y2T7K64335EHHC5DS4MQ3,10986,https://web.archive.org/web/20220325155533/https://twitter.com/an_cabraal/status/1041937675765338112,status-1041937675765338112-20220325155533.html,True,"Rupee soars past 165!
ASPI plunges below 5999!
Sri Lanka: 
BRACE, BRACE, BRACE! The entirety of Sri Lanka;pic.twitter.com/GpP7XiTnbW Ipic.twitter.com/0dSq9RrXSl pic.twitter.com/5SLK6uayhi  Kabba, you must be feeling real smart right now. Brace fr your failures! @ChanakyaDissan1 chee chee Karma at work... 265/- Brace brace brace @an_cabraal @GotabayaR"
16,16,"com,twitter)/an_cabraal/status/1041937675765338112",20220326082950,https://twitter.com/an_cabraal/status/1041937675765338112,text/html,200,77KOSVYEM3BDP3JM3WKOXKULR5EEETK3,11177,https://web.archive.org/web/20220326082950/https://twitter.com/an_cabraal/status/1041937675765338112,status-1041937675765338112-20220326082950.html,True,"Rupee soars past 165!
ASPI plunges below 5999!
Sri Lanka: 
BRACE, BRACE, BRACE! The entirety of Sri Lanka;pic.twitter.com/GpP7XiTnbW #Incompetentasshole are you happy now? Brace, brace, brace Ipic.twitter.com/0dSq9RrXSl pic.twitter.com/5SLK6uayhi  Kabba, you must be feeling real smart right now. Brace fr your failures! @ChanakyaDissan1 chee chee Karma at work... 265/-"
17,17,"com,twitter)/an_cabraal/status/1041937675765338112",20220327014310,https://twitter.com/an_cabraal/status/1041937675765338112,text/html,200,DW3IGI3MOXNLGDXBN4WXIFQ3LBDZA2HT,11457,https://web.archive.org/web/20220327014310/https://twitter.com/an_cabraal/status/1041937675765338112,status-1041937675765338112-20220327014310.html,True,"Rupee soars past 165!
ASPI plunges below 5999!
Sri Lanka: 
BRACE, BRACE, BRACE! The entirety of Sri Lanka;pic.twitter.com/GpP7XiTnbW Ipic.twitter.com/0dSq9RrXSl pic.twitter.com/5SLK6uayhi  Kabba, you must be feeling real smart right now. Brace fr your failures! @ChanakyaDissan1 chee chee Karma at work... 265/- Brace brace brace @an_cabraal @GotabayaR"
18,18,"com,twitter)/an_cabraal/status/1041951679049097216",20220314104152,https://twitter.com/an_cabraal/status/1041951679049097216,text/html,200,C2YUMOQRANFM2TTCF62D35K2S6GAEIWV,4838,https://web.archive.org/web/20220314104152/https://twitter.com/an_cabraal/status/1041951679049097216,status-1041951679049097216-20220314104152.html,True,"රුපියල 165 පසු කර යයි.

කොටස් වෙළදපොළ ASPI ඒකකය 5,999 ට පහලින්

ආර්ථිකය දැඩි අනතුරේ !!"
19,19,"com,twitter)/an_cabraal/status/1041951679049097216",20220314124204,https://twitter.com/an_cabraal/status/1041951679049097216,text/html,200,BLTAANWL6OXTHVTSLJXK3E5L4E5YLA6B,4849,https://web.archive.org/web/20220314124204/https://twitter.com/an_cabraal/status/1041951679049097216,status-1041951679049097216-20220314124204.html,True,"රුපියල 165 පසු කර යයි.

කොටස් වෙළදපොළ ASPI ඒකකය 5,999 ට පහලින්

ආර්ථිකය දැඩි අනතුරේ !!"
20,20,"com,twitter)/an_cabraal/status/1041951679049097216",20220315104229,https://twitter.com/an_cabraal/status/1041951679049097216,text/html,200,SH6OQHTKY3TRVQAJUGG4PXXC3MINEOEO,5540,https://web.archive.org/web/20220315104229/https://twitter.com/an_cabraal/status/1041951679049097216,status-1041951679049097216-20220315104229.html,True,"රුපියල 165 පසු කර යයි.

කොටස් වෙළදපොළ ASPI ඒකකය 5,999 ට පහලින්

ආර්ථිකය දැඩි අනතුරේ !!"
21,21,"com,twitter)/an_cabraal/status/1041951679049097216",20220316104311,https://twitter.com/an_cabraal/status/1041951679049097216,text/html,200,XXD6CRM3ECZXEEGCDI7XQHYTS2PNFUOC,3671,https://web.archive.org/web/20220316104311/https://twitter.com/an_cabraal/status/1041951679049097216,status-1041951679049097216-20220316104311.html,True,"රුපියල 165 පසු කර යයි.

කොටස් වෙළදපොළ ASPI ඒකකය 5,999 ට පහලින්

ආර්ථිකය දැඩි අනතුරේ !!"
22,22,"com,twitter)/an_cabraal/status/1068491398461063168",20181130130615,https://twitter.com/an_cabraal/status/1068491398461063168,application/json,-,W6WVOXROQRSORETVU3RF7K2SKPZZYYFP,1595,https://web.archive.org/web/20181130130615/https://twitter.com/an_cabraal/status/1068491398461063168,status-1068491398461063168-20181130130615.json,True,
23,23,"com,twitter)/an_cabraal/status/1079944425583697920",20220313143808,https://twitter.com/an_cabraal/status/1079944425583697920,text/html,200,SPS6IKAOLH4ILN2IEXU22FDMD3USHNVV,6784,https://web.archive.org/web/20220313143808/https://twitter.com/an_cabraal/status/1079944425583697920,status-1079944425583697920-20220313143808.html,True,"#LKA #RUPEE #FINANCE #SRILANKA #Business  
Rupee depreciation from 2006 to 2014 (9yrs) - Rs. 28.93: in 2018 (1yr) - Rs.31.85
2006 සිට 2014 (වසර 9) #රුපියලේ අවප්‍රමාණය රු. 28.93: 2018 දී (වසර1) අවප්‍රමාණය රු. 31.85 As the ex-CBSL governor  I am sure you can shed more light to what you are stating. Are you indicating that those 9 years is good? What’s the reason for the depreciation at all? And what about depreciation from Oct26th 2018? Since there are more educated people on twitter than on facebook, can you put percentage wise figures as well than mere numbers when it comes to depreciation. As Leon has mentioned pls break 2018 into before 2018 Oct 26th and what happened within that 50 days pls. Thanks It will depreciate even further due to the loss caused by the architects of the #couplk October 26 https://youtu.be/ukYSZtGfkHg 

ඔබගේ අතිත කැරැක්ටිටුව  බලන්න  විඩියොව මගින්

ගිසිය බංකොලත් වෙන බව දැනගෙනත් ඵහි මුදල් අායොඡන කිරිමට හේතුව කුමක්ද?

ලංකාවෙි හිරේ ඉන්න ඔනැ ඵවුන් ඵලියේ යහතින්  සැපට ඉන්නේ SLFP හොරැ UNP හොරැනුත්  UNP හොරැන්ව SLFP හොරැන් විසින් අාරක්ෂා කරන නිසාද? https://youtu.be/ukYSZtGfkHg 
 අතිත කැරැක්ටිටුව  බලන්න  විඩියොව මගින්

ගිසිය බංකොලත් වෙන බව දැනගෙනත් ඵහි මුදල් අායොඡන කිරිමට හේතුව කුමක්ද?

ලංකාවෙි හිරේ ඉන්න ඔනැ ඵවුන් ඵලියේ යහතින්  සැපට ඉන්නේ SLFP හොරැ UNP හොරැනුත්  UNP හොරැන්ව SLFP හොරැන් විසින් අාරක්ෂා කරන නිසාද?

සිරසයි පාර කියන්නෙ"
24,24,"com,twitter)/an_cabraal/status/1079944425583697920",20220314032241,https://twitter.com/an_cabraal/status/1079944425583697920,text/html,200,HZ4YYSVVFB2U5EF2IGXUK6FZI4JCHAYF,7575,https://web.archive.org/web/20220314032241/https://twitter.com/an_cabraal/status/1079944425583697920,status-1079944425583697920-20220314032241.html,True,"#LKA #RUPEE #FINANCE #SRILANKA #Business  
Rupee depreciation from 2006 to 2014 (9yrs) - Rs. 28.93: in 2018 (1yr) - Rs.31.85
2006 සිට 2014 (වසර 9) #රුපියලේ අවප්‍රමාණය රු. 28.93: 2018 දී (වසර1) අවප්‍රමාණය රු. 31.85 As the ex-CBSL governor  I am sure you can shed more light to what you are stating. Are you indicating that those 9 years is good? What’s the reason for the depreciation at all? And what about depreciation from Oct26th 2018? Since there are more educated people on twitter than on facebook, can you put percentage wise figures as well than mere numbers when it comes to depreciation. As Leon has mentioned pls break 2018 into before 2018 Oct 26th and what happened within that 50 days pls. Thanks It will depreciate even further due to the loss caused by the architects of the #couplk October 26 https://youtu.be/ukYSZtGfkHg 

ඔබගේ අතිත කැරැක්ටිටුව  බලන්න  විඩියොව මගින්

ගිසිය බංකොලත් වෙන බව දැනගෙනත් ඵහි මුදල් අායොඡන කිරිමට හේතුව කුමක්ද?

ලංකාවෙි හිරේ ඉන්න ඔනැ ඵවුන් ඵලියේ යහතින්  සැපට ඉන්නේ SLFP හොරැ UNP හොරැනුත්  UNP හොරැන්ව SLFP හොරැන් විසින් අාරක්ෂා කරන නිසාද? https://youtu.be/ukYSZtGfkHg 
 අතිත කැරැක්ටිටුව  බලන්න  විඩියොව මගින්

ගිසිය බංකොලත් වෙන බව දැනගෙනත් ඵහි මුදල් අායොඡන කිරිමට හේතුව කුමක්ද?

ලංකාවෙි හිරේ ඉන්න ඔනැ ඵවුන් ඵලියේ යහතින්  සැපට ඉන්නේ SLFP හොරැ UNP හොරැනුත්  UNP හොරැන්ව SLFP හොරැන් විසින් අාරක්ෂා කරන නිසාද?

සිරසයි පාර කියන්නෙ"
25,25,"com,twitter)/an_cabraal/status/1079944425583697920",20220314032749,https://twitter.com/an_cabraal/status/1079944425583697920,text/html,200,UCBVQDQ65KEFJ7EYOQDUI22VZCRPGUCN,7595,https://web.archive.org/web/20220314032749/https://twitter.com/an_cabraal/status/1079944425583697920,status-1079944425583697920-20220314032749.html,True,"#LKA #RUPEE #FINANCE #SRILANKA #Business  
Rupee depreciation from 2006 to 2014 (9yrs) - Rs. 28.93: in 2018 (1yr) - Rs.31.85
2006 සිට 2014 (වසර 9) #රුපියලේ අවප්‍රමාණය රු. 28.93: 2018 දී (වසර1) අවප්‍රමාණය රු. 31.85 As the ex-CBSL governor  I am sure you can shed more light to what you are stating. Are you indicating that those 9 years is good? What’s the reason for the depreciation at all? And what about depreciation from Oct26th 2018? Since there are more educated people on twitter than on facebook, can you put percentage wise figures as well than mere numbers when it comes to depreciation. As Leon has mentioned pls break 2018 into before 2018 Oct 26th and what happened within that 50 days pls. Thanks It will depreciate even further due to the loss caused by the architects of the #couplk October 26 https://youtu.be/ukYSZtGfkHg 

ඔබගේ අතිත කැරැක්ටිටුව  බලන්න  විඩියොව මගින්

ගිසිය බංකොලත් වෙන බව දැනගෙනත් ඵහි මුදල් අායොඡන කිරිමට හේතුව කුමක්ද?

ලංකාවෙි හිරේ ඉන්න ඔනැ ඵවුන් ඵලියේ යහතින්  සැපට ඉන්නේ SLFP හොරැ UNP හොරැනුත්  UNP හොරැන්ව SLFP හොරැන් විසින් අාරක්ෂා කරන නිසාද? https://youtu.be/ukYSZtGfkHg 
 අතිත කැරැක්ටිටුව  බලන්න  විඩියොව මගින්

ගිසිය බංකොලත් වෙන බව දැනගෙනත් ඵහි මුදල් අායොඡන කිරිමට හේතුව කුමක්ද?

ලංකාවෙි හිරේ ඉන්න ඔනැ ඵවුන් ඵලියේ යහතින්  සැපට ඉන්නේ SLFP හොරැ UNP හොරැනුත්  UNP හොරැන්ව SLFP හොරැන් විසින් අාරක්ෂා කරන නිසාද?

සිරසයි පාර කියන්නෙ"
26,26,"com,twitter)/an_cabraal/status/1079944425583697920",20220315032259,https://twitter.com/an_cabraal/status/1079944425583697920,text/html,200,OCSOQT3U54NA6SPEGR42RNNPLQAJOTW6,8368,https://web.archive.org/web/20220315032259/https://twitter.com/an_cabraal/status/1079944425583697920,status-1079944425583697920-20220315032259.html,True,"#LKA #RUPEE #FINANCE #SRILANKA #Business  
Rupee depreciation from 2006 to 2014 (9yrs) - Rs. 28.93: in 2018 (1yr) - Rs.31.85
2006 සිට 2014 (වසර 9) #රුපියලේ අවප්‍රමාණය රු. 28.93: 2018 දී (වසර1) අවප්‍රමාණය රු. 31.85 As the ex-CBSL governor  I am sure you can shed more light to what you are stating. Are you indicating that those 9 years is good? What’s the reason for the depreciation at all? And what about depreciation from Oct26th 2018? Since there are more educated people on twitter than on facebook, can you put percentage wise figures as well than mere numbers when it comes to depreciation. As Leon has mentioned pls break 2018 into before 2018 Oct 26th and what happened within that 50 days pls. Thanks It will depreciate even further due to the loss caused by the architects of the #couplk October 26 https://youtu.be/ukYSZtGfkHg 

ඔබගේ අතිත කැරැක්ටිටුව  බලන්න  විඩියොව මගින්

ගිසිය බංකොලත් වෙන බව දැනගෙනත් ඵහි මුදල් අායොඡන කිරිමට හේතුව කුමක්ද?

ලංකාවෙි හිරේ ඉන්න ඔනැ ඵවුන් ඵලියේ යහතින්  සැපට ඉන්නේ SLFP හොරැ UNP හොරැනුත්  UNP හොරැන්ව SLFP හොරැන් විසින් අාරක්ෂා කරන නිසාද? https://youtu.be/ukYSZtGfkHg 
 අතිත කැරැක්ටිටුව  බලන්න  විඩියොව මගින්

ගිසිය බංකොලත් වෙන බව දැනගෙනත් ඵහි මුදල් අායොඡන කිරිමට හේතුව කුමක්ද?

ලංකාවෙි හිරේ ඉන්න ඔනැ ඵවුන් ඵලියේ යහතින්  සැපට ඉන්නේ SLFP හොරැ UNP හොරැනුත්  UNP හොරැන්ව SLFP හොරැන් විසින් අාරක්ෂා කරන නිසාද?

සිරසයි පාර කියන්නෙ"
27,27,"com,twitter)/an_cabraal/status/1079944425583697920",20220316032254,https://twitter.com/an_cabraal/status/1079944425583697920,text/html,200,TXUCW76NLBPXOPA6FQJUTG6IXKMPPWNG,7005,https://web.archive.org/web/20220316032254/https://twitter.com/an_cabraal/status/1079944425583697920,status-1079944425583697920-20220316032254.html,True,"#LKA #RUPEE #FINANCE #SRILANKA #Business  
Rupee depreciation from 2006 to 2014 (9yrs) - Rs. 28.93: in 2018 (1yr) - Rs.31.85
2006 සිට 2014 (වසර 9) #රුපියලේ අවප්‍රමාණය රු. 28.93: 2018 දී (වසර1) අවප්‍රමාණය රු. 31.85 As the ex-CBSL governor  I am sure you can shed more light to what you are stating. Are you indicating that those 9 years is good? What’s the reason for the depreciation at all? And what about depreciation from Oct26th 2018? Since there are more educated people on twitter than on facebook, can you put percentage wise figures as well than mere numbers when it comes to depreciation. As Leon has mentioned pls break 2018 into before 2018 Oct 26th and what happened within that 50 days pls. Thanks It will depreciate even further due to the loss caused by the architects of the #couplk October 26 https://youtu.be/ukYSZtGfkHg 

ඔබගේ අතිත කැරැක්ටිටුව  බලන්න  විඩියොව මගින්

ගිසිය බංකොලත් වෙන බව දැනගෙනත් ඵහි මුදල් අායොඡන කිරිමට හේතුව කුමක්ද?

ලංකාවෙි හිරේ ඉන්න ඔනැ ඵවුන් ඵලියේ යහතින්  සැපට ඉන්නේ SLFP හොරැ UNP හොරැනුත්  UNP හොරැන්ව SLFP හොරැන් විසින් අාරක්ෂා කරන නිසාද? https://youtu.be/ukYSZtGfkHg 
 අතිත කැරැක්ටිටුව  බලන්න  විඩියොව මගින්

ගිසිය බංකොලත් වෙන බව දැනගෙනත් ඵහි මුදල් අායොඡන කිරිමට හේතුව කුමක්ද?

ලංකාවෙි හිරේ ඉන්න ඔනැ ඵවුන් ඵලියේ යහතින්  සැපට ඉන්නේ SLFP හොරැ UNP හොරැනුත්  UNP හොරැන්ව SLFP හොරැන් විසින් අාරක්ෂා කරන නිසාද?

සිරසයි පාර කියන්නෙ"
28,28,"com,twitter)/an_cabraal/status/1080426729737465861",20220313143811,https://twitter.com/an_cabraal/status/1080426729737465861,text/html,200,VWUN2IDBPVPPQB57MR65QRCSLBACHFXT,5857,https://web.archive.org/web/20220313143811/https://twitter.com/an_cabraal/status/1080426729737465861,status-1080426729737465861-20220313143811.html,True,"#SriLanka #LKA #News #Finance #Rupee Nivard Cabraal claims 2018 Rupee dip greater than during whole of 9 years ending 2014
In a tweet (https://twitter.com/an_cabraal/status/1079944425583697920?s=08 …), Cabraal put 2018’s depreciation at Rs. 31.85 and Rs. 28.93 during 2006-2014.pic.twitter.com/aKHtlQJg6g It's going to get worse with #CoupLK that you supported Only thing i will concede is that if you were in charge,you would have floated the currency. It's a pity that Mr K'swamy hasn't pushed for that.Other than that you would have done exactly the same.Short sighted methods such as REER targeting would have continued with you as well."
29,29,"com,twitter)/an_cabraal/status/1080426729737465861",20220314143803,https://twitter.com/an_cabraal/status/1080426729737465861,text/html,200,PKGPHB465A6ELQAMO6KELEDU4JCDAOKN,7412,https://web.archive.org/web/20220314143803/https://twitter.com/an_cabraal/status/1080426729737465861,status-1080426729737465861-20220314143803.html,True,"#SriLanka #LKA #News #Finance #Rupee Nivard Cabraal claims 2018 Rupee dip greater than during whole of 9 years ending 2014
In a tweet (https://twitter.com/an_cabraal/status/1079944425583697920?s=08 …), Cabraal put 2018’s depreciation at Rs. 31.85 and Rs. 28.93 during 2006-2014.pic.twitter.com/aKHtlQJg6g It's going to get worse with #CoupLK that you supported Only thing i will concede is that if you were in charge,you would have floated the currency. It's a pity that Mr K'swamy hasn't pushed for that.Other than that you would have done exactly the same.Short sighted methods such as REER targeting would have continued with you as well."
30,30,"com,twitter)/an_cabraal/status/1080426729737465861",20220315032244,https://twitter.com/an_cabraal/status/1080426729737465861,text/html,200,VNOJZJOKAXRJLREMRX57FYF4JSWCQ2SI,7625,https://web.archive.org/web/20220315032244/https://twitter.com/an_cabraal/status/1080426729737465861,status-1080426729737465861-20220315032244.html,True,"#SriLanka #LKA #News #Finance #Rupee Nivard Cabraal claims 2018 Rupee dip greater than during whole of 9 years ending 2014
In a tweet (https://twitter.com/an_cabraal/status/1079944425583697920?s=08 …), Cabraal put 2018’s depreciation at Rs. 31.85 and Rs. 28.93 during 2006-2014.pic.twitter.com/aKHtlQJg6g It's going to get worse with #CoupLK that you supported Only thing i will concede is that if you were in charge,you would have floated the currency. It's a pity that Mr K'swamy hasn't pushed for that.Other than that you would have done exactly the same.Short sighted methods such as REER targeting would have continued with you as well."
